run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.energy_per_sample,metrics.phydra_n_ft_post_pruning,metrics.file_size,metrics.phydra_n_ft_pre_prune,metrics.bal_acc,metrics.infer_energy_total,metrics.phydra_n_par_post_prune,metrics.macro_f1,metrics.micro_f1,metrics.parameters,metrics.weighted_f1,metrics.precision,metrics.infer_time_total,metrics.train_energy_total,metrics.accuracy,metrics.time_per_sample,metrics.train_time_total,metrics.train_energy_per_epoch,metrics.train_time_per_epoch,metrics.phydra_n_par_pre_prune,metrics.pquant_n_ft_pre_prune,metrics.pquant_n_par_pre_prune,metrics.pquant_n_par_post_prune,metrics.pquant_n_ft_post_prune,metrics.hydrant_n_qft_pre_prune,metrics.hydrant_n_par_post_prune,metrics.hydrant_n_qft_post_prune,metrics.hydrant_n_par_pre_prune,metrics.hydrant_n_hft_pre_prune,metrics.hydrant_n_ft_post_prune,metrics.hydrant_n_hft_post_prune,metrics.hydrant_n_ft_pre_prune,params.num_groups,params.n_train_samples,params.use_pretrained,params.n_samples,params.gpu,params.model,params.classifier,params.datadir,params.seed,params.dataset,params.max_depth,params.n_labels,params.kernel_length,params.num_estimators,params.prune_rate,params.criterion,params.num_kernels_per_group,params.length,params.fold,params.lr,params.software,params.n_epochs,params.measure_power_secs,params.max_num_channels,params.max_features,params.discard_model,params.architecture,params.dropout,params.batch_size,params.n_channels,params.output_dir,params.hydra_subbatch,tags.mlflow.source.git.repoURL,tags.mlflow.user,tags.mlflow.runName,tags.mlflow.source.git.commit,tags.mlflow.source.name,tags.mlflow.source.type,tags.mlflow.project.entryPoint,tags.mlflow.project.env,tags.mlflow.project.backend
d93570e004be4dd8b3cce5f8f061399e,441869507881142858,FINISHED,/data/d1/ts_archive/results/441869507881142858/d93570e004be4dd8b3cce5f8f061399e/artifacts,2026-01-01 05:36:11.997000+00:00,2026-01-01 10:03:41.449000+00:00,0.005017709021411967,384.0,77391.0,2048.0,0.4408303861529804,59693.65707329352,16298.0,0.17181875878774283,0.5253757461378028,16298.0,0.6478389303139142,0.9085941801220402,269.02856681495905,3659610.5188480243,0.5253757461378028,2.2613911308323747e-05,15756.214251294732,36596.105188480244,157.56214251294733,83690.0,,,,,,,,,,,,,64,47372227,,59268823,-1,Hydra,XRF,/data/d1/ts_archive/datasets,1234,S2Agri-34,20,34,9,200,0.8,entropy,8,24,2,0.001,PyTorch 2.9.0+cu128,100,0.5,8,0.1,False,13th Gen Intel(R) Core(TM) i9-13900K,0.01,32,10,/data/d1/ts_archive/results/441869507881142858/d93570e004be4dd8b3cce5f8f061399e/artifacts,,https://github.com/ANON2/TS_Archive.git,ANON1,dapper-dove-344,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,PROJECT,main.py,conda,local
027540acb28b4702b856b09d8b9144a1,441869507881142858,FINISHED,/data/d1/ts_archive/results/441869507881142858/027540acb28b4702b856b09d8b9144a1/artifacts,2026-01-01 01:57:35.071000+00:00,2026-01-01 05:36:10.340000+00:00,0.013981948459837499,,346701.0,,0.5303310874369147,166337.59211950895,,0.21696204147425052,0.6607095004318883,83690.0,0.7581757748790351,0.9276458379975867,704.8016913104802,2941377.88497516,0.6607095004318883,5.924397964850452e-05,12386.223988290876,29413.7788497516,123.86223988290877,,,,,,,,,,,,,,64,47372227,,59268823,-1,Hydra,XRF,/data/d1/ts_archive/datasets,1234,S2Agri-34,20,34,9,200,0.0,entropy,8,24,2,0.001,PyTorch 2.9.0+cu128,100,0.5,8,0.1,False,13th Gen Intel(R) Core(TM) i9-13900K,0.01,32,10,/data/d1/ts_archive/results/441869507881142858/027540acb28b4702b856b09d8b9144a1/artifacts,,https://github.com/ANON2/TS_Archive.git,ANON1,rumbling-shrew-820,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,PROJECT,main.py,conda,local
24b23345946242f29fadeaa90ae1f6c2,441869507881142858,FINISHED,/data/d1/ts_archive/results/441869507881142858/24b23345946242f29fadeaa90ae1f6c2/artifacts,2026-01-01 01:21:28.767000+00:00,2026-01-01 01:57:32.060000+00:00,0.005064220394797662,,3059965591.0,,0.23992507983813183,60246.98409186828,,0.27139083779841033,0.9295038681653138,9105597.0,0.9166352210388016,0.9279078265642522,424.0684716124088,235297.877554278,0.9295038681653138,3.564620262908893e-05,1711.303795794025,2352.97877554278,17.11303795794025,,2120.0,7760639.0,9105597.0,390.0,,,,,,,,,64,47372227,,59268823,-1,Quant,XRF,/data/d1/ts_archive/datasets,1234,S2Agri-34,20,34,9,200,0.8,entropy,8,24,2,0.001,PyTorch 2.9.0+cu128,100,0.5,8,0.1,False,13th Gen Intel(R) Core(TM) i9-13900K,0.01,65536,10,/data/d1/ts_archive/results/441869507881142858/24b23345946242f29fadeaa90ae1f6c2/artifacts,,https://github.com/ANON2/TS_Archive.git,ANON1,caring-fish-657,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,PROJECT,main.py,conda,local
fdf0b4e0a28e4080998228f8365a29a0,441869507881142858,FINISHED,/data/d1/ts_archive/results/441869507881142858/fdf0b4e0a28e4080998228f8365a29a0/artifacts,2026-01-01 00:46:42.001000+00:00,2026-01-01 01:21:26.883000+00:00,0.00893453531581884,,2538298045.0,,0.23627830082589812,106290.55710002915,,0.26641606537211926,0.9301373266773117,7553017.0,0.9172449788524694,0.9285557444478726,635.446158291772,192261.41685158724,0.9301373266773117,5.3414115961555056e-05,1422.3129970394075,1922.6141685158725,14.223129970394075,,,,,,,,,,,,,,64,47372227,,59268823,-1,Quant,XRF,/data/d1/ts_archive/datasets,1234,S2Agri-34,20,34,9,200,0.0,entropy,8,24,2,0.001,PyTorch 2.9.0+cu128,100,0.5,8,0.1,False,13th Gen Intel(R) Core(TM) i9-13900K,0.01,65536,10,/data/d1/ts_archive/results/441869507881142858/fdf0b4e0a28e4080998228f8365a29a0/artifacts,,https://github.com/ANON2/TS_Archive.git,ANON1,nebulous-pug-566,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,PROJECT,main.py,conda,local
3a08c21dd8c240bb9479043e94648cf5,441869507881142858,FINISHED,/data/d1/ts_archive/results/441869507881142858/3a08c21dd8c240bb9479043e94648cf5/artifacts,2025-12-31 22:54:13.107000+00:00,2026-01-01 00:46:38.775000+00:00,0.00945993232882201,,3368307062.0,,0.19092625510934225,112540.99310333461,,0.2079831749910356,0.9188718352711985,10023231.0,0.9042045436770547,0.9193274825046271,658.4867161419243,1004562.5893504146,0.9188718352711985,5.5350851297457214e-05,6058.73445754312,10045.625893504146,60.587344575431196,,,,,,2120.0,10023231.0,570.0,7261343.0,2048.0,954.0,384.0,4168.0,64,47372227,,59268823,-1,Hydrant,XRF,/data/d1/ts_archive/datasets,1234,S2Agri-34,20,34,9,200,0.8,entropy,8,24,2,0.001,PyTorch 2.9.0+cu128,100,0.5,8,0.1,False,13th Gen Intel(R) Core(TM) i9-13900K,0.01,65536,10,/data/d1/ts_archive/results/441869507881142858/3a08c21dd8c240bb9479043e94648cf5/artifacts,4,https://github.com/ANON2/TS_Archive.git,ANON1,traveling-cub-317,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,PROJECT,main.py,conda,local
bc2cf43a0a564c6eb098cca8c11dea4a,441869507881142858,FINISHED,/data/d1/ts_archive/results/441869507881142858/bc2cf43a0a564c6eb098cca8c11dea4a/artifacts,2025-12-31 21:14:45.971000+00:00,2025-12-31 22:54:11.370000+00:00,0.020015281415768547,,2440341565.0,,0.22712732209415884,238113.71682970642,,0.2542237860455433,0.9285291355611303,7261343.0,0.9151390666944079,0.9272906157935675,1212.2135965414343,774732.6061582097,0.9285291355611303,0.00010189583613173334,4726.394473055378,7747.326061582097,47.263944730553774,,,,,,,,,,,,,,64,47372227,,59268823,-1,Hydrant,XRF,/data/d1/ts_archive/datasets,1234,S2Agri-34,20,34,9,200,0.0,entropy,8,24,2,0.001,PyTorch 2.9.0+cu128,100,0.5,8,0.1,False,13th Gen Intel(R) Core(TM) i9-13900K,0.01,65536,10,/data/d1/ts_archive/results/441869507881142858/bc2cf43a0a564c6eb098cca8c11dea4a/artifacts,4,https://github.com/ANON2/TS_Archive.git,ANON1,bedecked-bass-280,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,PROJECT,main.py,conda,local
da57e52c47ce4c969338ddb1ece061d4,441869507881142858,FINISHED,/data/d1/ts_archive/results/441869507881142858/da57e52c47ce4c969338ddb1ece061d4/artifacts,2025-12-31 16:42:51.712000+00:00,2025-12-31 21:14:43.028000+00:00,0.005081819870185245,384.0,77391.0,2048.0,0.3765070735214352,60107.59264267549,16298.0,0.17468447891506517,0.5284938255656129,16298.0,0.6487798324553643,0.9097324868769876,272.4106697756797,3701989.8868020945,0.5284938255656129,2.3031066353731463e-05,16014.215968433768,37019.898868020944,160.14215968433768,83690.0,,,,,,,,,,,,,64,47440857,,59268823,-1,Hydra,XRF,/data/d1/ts_archive/datasets,1234,S2Agri-34,20,34,9,200,0.8,entropy,8,24,1,0.001,PyTorch 2.9.0+cu128,100,0.5,8,0.1,False,13th Gen Intel(R) Core(TM) i9-13900K,0.01,32,10,/data/d1/ts_archive/results/441869507881142858/da57e52c47ce4c969338ddb1ece061d4/artifacts,,https://github.com/ANON2/TS_Archive.git,ANON1,silent-bug-22,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,PROJECT,main.py,conda,local
5aa7a2a861234cf98e8129931dd94bf0,441869507881142858,FINISHED,/data/d1/ts_archive/results/441869507881142858/5aa7a2a861234cf98e8129931dd94bf0/artifacts,2025-12-31 13:04:24.314000+00:00,2025-12-31 16:42:50.020000+00:00,0.013624349647180857,,346701.0,,0.4840323043520273,161148.34439896717,,0.22160924848331703,0.6573255283283702,83690.0,0.7557300364722486,0.9285357846106672,680.3433881085366,2945630.253255187,0.6573255283283702,5.7519897174927337e-05,12400.69330522418,29456.302532551872,124.0069330522418,,,,,,,,,,,,,,64,47440857,,59268823,-1,Hydra,XRF,/data/d1/ts_archive/datasets,1234,S2Agri-34,20,34,9,200,0.0,entropy,8,24,1,0.001,PyTorch 2.9.0+cu128,100,0.5,8,0.1,False,13th Gen Intel(R) Core(TM) i9-13900K,0.01,32,10,/data/d1/ts_archive/results/441869507881142858/5aa7a2a861234cf98e8129931dd94bf0/artifacts,,https://github.com/ANON2/TS_Archive.git,ANON1,polite-koi-881,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,PROJECT,main.py,conda,local
be2aa453e69a41a3a35a821bafbb3028,441869507881142858,FINISHED,/data/d1/ts_archive/results/441869507881142858/be2aa453e69a41a3a35a821bafbb3028/artifacts,2025-12-31 12:28:23.849000+00:00,2025-12-31 13:04:21.160000+00:00,0.005082416965340678,,3087105975.0,,0.22642970549515123,60114.65506387272,,0.2572542279216688,0.9312815068964521,9186370.0,0.9185599515369183,0.9299062341052599,423.9502040743828,234661.5878070229,0.9312815068964521,3.5843035402230845e-05,1705.6238657981155,2346.615878070229,17.056238657981154,,2120.0,7821706.0,9186370.0,390.0,,,,,,,,,64,47440857,,59268823,-1,Quant,XRF,/data/d1/ts_archive/datasets,1234,S2Agri-34,20,34,9,200,0.8,entropy,8,24,1,0.001,PyTorch 2.9.0+cu128,100,0.5,8,0.1,False,13th Gen Intel(R) Core(TM) i9-13900K,0.01,65536,10,/data/d1/ts_archive/results/441869507881142858/be2aa453e69a41a3a35a821bafbb3028/artifacts,,https://github.com/ANON2/TS_Archive.git,ANON1,sincere-gull-101,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,PROJECT,main.py,conda,local
fa0c67a1eff8489a919b5fc6ce4bb011,441869507881142858,FINISHED,/data/d1/ts_archive/results/441869507881142858/fa0c67a1eff8489a919b5fc6ce4bb011/artifacts,2025-12-31 11:53:35.612000+00:00,2025-12-31 12:28:21.975000+00:00,0.008949076552111903,,2556330141.0,,0.22446030757162083,105849.37318977683,,0.25491837786985466,0.9318542173692417,7606682.0,0.9191263906320363,0.9310615602379908,634.828946787864,192751.70276661517,0.9318542173692417,5.3671860976592594e-05,1425.1440022978932,1927.5170276661518,14.251440022978931,,,,,,,,,,,,,,64,47440857,,59268823,-1,Quant,XRF,/data/d1/ts_archive/datasets,1234,S2Agri-34,20,34,9,200,0.0,entropy,8,24,1,0.001,PyTorch 2.9.0+cu128,100,0.5,8,0.1,False,13th Gen Intel(R) Core(TM) i9-13900K,0.01,65536,10,/data/d1/ts_archive/results/441869507881142858/fa0c67a1eff8489a919b5fc6ce4bb011/artifacts,,https://github.com/ANON2/TS_Archive.git,ANON1,bedecked-ox-893,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,PROJECT,main.py,conda,local
bf19482c7fe44d9e807a325ed6c3342b,441869507881142858,FINISHED,/data/d1/ts_archive/results/441869507881142858/bf19482c7fe44d9e807a325ed6c3342b/artifacts,2025-12-31 10:01:30.170000+00:00,2025-12-31 11:53:32.777000+00:00,0.009551233279760978,,3393306454.0,,0.18524599981774106,112971.66249108133,,0.20346648314817267,0.9203544379481645,10097632.0,0.9056853586962414,0.9219359964255894,655.4900288358331,1004308.0104755613,0.9203544379481645,5.541866021899565e-05,6037.414598166943,10043.080104755612,60.37414598166943,,,,,,2120.0,10097632.0,580.0,7319746.0,2048.0,964.0,384.0,4168.0,64,47440857,,59268823,-1,Hydrant,XRF,/data/d1/ts_archive/datasets,1234,S2Agri-34,20,34,9,200,0.8,entropy,8,24,1,0.001,PyTorch 2.9.0+cu128,100,0.5,8,0.1,False,13th Gen Intel(R) Core(TM) i9-13900K,0.01,65536,10,/data/d1/ts_archive/results/441869507881142858/bf19482c7fe44d9e807a325ed6c3342b/artifacts,4,https://github.com/ANON2/TS_Archive.git,ANON1,invincible-shoat-487,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,PROJECT,main.py,conda,local
52fbe2e2557f4b7eb69db2726f904d6c,441869507881142858,FINISHED,/data/d1/ts_archive/results/441869507881142858/52fbe2e2557f4b7eb69db2726f904d6c/artifacts,2025-12-31 08:22:18.613000+00:00,2025-12-31 10:01:27.632000+00:00,0.019925533773484105,,2459965629.0,,0.21508112577740987,235678.5360046217,,0.24162151605826,0.9302052440800049,7319746.0,0.9169431036758047,0.9293619474546941,1195.260657183826,772529.4962571082,0.9302052440800049,0.00010105377857729943,4725.178826821968,7725.294962571082,47.25178826821968,,,,,,,,,,,,,,64,47440857,,59268823,-1,Hydrant,XRF,/data/d1/ts_archive/datasets,1234,S2Agri-34,20,34,9,200,0.0,entropy,8,24,1,0.001,PyTorch 2.9.0+cu128,100,0.5,8,0.1,False,13th Gen Intel(R) Core(TM) i9-13900K,0.01,65536,10,/data/d1/ts_archive/results/441869507881142858/52fbe2e2557f4b7eb69db2726f904d6c/artifacts,4,https://github.com/ANON2/TS_Archive.git,ANON1,sedate-auk-588,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,PROJECT,main.py,conda,local
79fd18160d5347d8b431fea6cb2136d8,441869507881142858,FINISHED,/data/d1/ts_archive/results/441869507881142858/79fd18160d5347d8b431fea6cb2136d8/artifacts,2025-12-31 03:55:31.527000+00:00,2025-12-31 08:22:15.700000+00:00,0.004905419112699759,384.0,77391.0,2048.0,0.43523383117223813,58571.052490392125,16298.0,0.17160837132459517,0.5079958904766981,16298.0,0.6317370326893696,0.9082526162039664,263.7581405490637,3643084.0653851316,0.5079958904766981,2.209016517146872e-05,15716.002923360094,36430.840653851315,157.16002923360094,83690.0,,,,,,,,,,,,,64,47328752,,59268823,-1,Hydra,XRF,/data/d1/ts_archive/datasets,1234,S2Agri-34,20,34,9,200,0.8,entropy,8,24,0,0.001,PyTorch 2.9.0+cu128,100,0.5,8,0.1,False,13th Gen Intel(R) Core(TM) i9-13900K,0.01,32,10,/data/d1/ts_archive/results/441869507881142858/79fd18160d5347d8b431fea6cb2136d8/artifacts,,https://github.com/ANON2/TS_Archive.git,ANON1,wistful-squid-83,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,PROJECT,main.py,conda,local
ccf3258a66094197bc421911d4a94d3c,441869507881142858,FINISHED,/data/d1/ts_archive/results/441869507881142858/ccf3258a66094197bc421911d4a94d3c/artifacts,2025-12-31 00:14:09.232000+00:00,2025-12-31 03:55:29.793000+00:00,0.013891193551205746,,346701.0,,0.526920862176146,165861.83727613874,,0.2259538602082547,0.6545875648478138,83690.0,0.7535456119930467,0.9275020439719688,702.9858739990741,2970087.2374151857,0.6545875648478138,5.8876188759604034e-05,12552.757155023515,29700.872374151855,125.52757155023515,,,,,,,,,,,,,,64,47328752,,59268823,-1,Hydra,XRF,/data/d1/ts_archive/datasets,1234,S2Agri-34,20,34,9,200,0.0,entropy,8,24,0,0.001,PyTorch 2.9.0+cu128,100,0.5,8,0.1,False,13th Gen Intel(R) Core(TM) i9-13900K,0.01,32,10,/data/d1/ts_archive/results/441869507881142858/ccf3258a66094197bc421911d4a94d3c/artifacts,,https://github.com/ANON2/TS_Archive.git,ANON1,popular-moth-941,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,PROJECT,main.py,conda,local
be2aa9a71d984da1b9f5a27683ad7eea,441869507881142858,FINISHED,/data/d1/ts_archive/results/441869507881142858/be2aa9a71d984da1b9f5a27683ad7eea/artifacts,2025-12-30 23:38:11.731000+00:00,2025-12-31 00:14:06.370000+00:00,0.005013660919681385,,3080192791.0,,0.22681060993274016,59863.46735092104,,0.25763939472581904,0.9308175805654757,9165797.0,0.9181570926393379,0.9287955955644317,424.3872595150024,233641.84218400874,0.9308175805654757,3.554311021391769e-05,1702.8320776075125,2336.4184218400874,17.028320776075123,,2120.0,7799965.0,9165797.0,390.0,,,,,,,,,64,47328752,,59268823,-1,Quant,XRF,/data/d1/ts_archive/datasets,1234,S2Agri-34,20,34,9,200,0.8,entropy,8,24,0,0.001,PyTorch 2.9.0+cu128,100,0.5,8,0.1,False,13th Gen Intel(R) Core(TM) i9-13900K,0.01,65536,10,/data/d1/ts_archive/results/441869507881142858/be2aa9a71d984da1b9f5a27683ad7eea/artifacts,,https://github.com/ANON2/TS_Archive.git,ANON1,dapper-slug-531,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,PROJECT,main.py,conda,local
914f2631dc464d868e6ba4636df615e4,441869507881142858,FINISHED,/data/d1/ts_archive/results/441869507881142858/914f2631dc464d868e6ba4636df615e4/artifacts,2025-12-30 23:03:22.005000+00:00,2025-12-30 23:38:10.009000+00:00,0.00883486358127517,,2548027261.0,,0.22259457064943158,105488.8984357398,,0.2531989221474961,0.9317615448015343,7581973.0,0.91923485434974,0.9300482888587793,637.5056800637394,192743.209034181,0.9317615448015343,5.3392118025407e-05,1423.5426589343697,1927.43209034181,14.235426589343696,,,,,,,,,,,,,,64,47328752,,59268823,-1,Quant,XRF,/data/d1/ts_archive/datasets,1234,S2Agri-34,20,34,9,200,0.0,entropy,8,24,0,0.001,PyTorch 2.9.0+cu128,100,0.5,8,0.1,False,13th Gen Intel(R) Core(TM) i9-13900K,0.01,65536,10,/data/d1/ts_archive/results/441869507881142858/914f2631dc464d868e6ba4636df615e4/artifacts,,https://github.com/ANON2/TS_Archive.git,ANON1,sneaky-wren-268,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,PROJECT,main.py,conda,local
1e31895409df4f45b09e1a6766cd253c,441869507881142858,FINISHED,/data/d1/ts_archive/results/441869507881142858/1e31895409df4f45b09e1a6766cd253c/artifacts,2025-12-30 21:13:11.713000+00:00,2025-12-30 23:03:18.741000+00:00,0.00948433282595936,,3398556470.0,,0.18377870644816646,113243.6073295854,,0.201936687103494,0.9198571767286811,10113259.0,0.905388778698273,0.9207642141859405,657.3930104058236,986958.1861854602,0.9198571767286811,5.505771367739971e-05,5919.995521979407,9869.581861854602,59.19995521979408,,,,,,2120.0,10113259.0,570.0,7297055.0,2048.0,954.0,384.0,4168.0,64,47328752,,59268823,-1,Hydrant,XRF,/data/d1/ts_archive/datasets,1234,S2Agri-34,20,34,9,200,0.8,entropy,8,24,0,0.001,PyTorch 2.9.0+cu128,100,0.5,8,0.1,False,13th Gen Intel(R) Core(TM) i9-13900K,0.01,65536,10,/data/d1/ts_archive/results/441869507881142858/1e31895409df4f45b09e1a6766cd253c/artifacts,4,https://github.com/ANON2/TS_Archive.git,ANON1,fun-stoat-485,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,PROJECT,main.py,conda,local
6ed58eb87b244e73bed015163f70544f,441869507881142858,FINISHED,/data/d1/ts_archive/results/441869507881142858/6ed58eb87b244e73bed015163f70544f/artifacts,2025-12-30 19:34:17.925000+00:00,2025-12-30 21:13:06.837000+00:00,0.019795319685196648,,2452340797.0,,0.21410842615245404,236357.52250894564,,0.24134565044943376,0.9301726095263587,7297055.0,0.9171621201506501,0.929042249467987,1207.83556833677,761791.4712866085,0.9301726095263587,0.00010115815629042491,4685.457335837185,7617.914712866085,46.85457335837185,,,,,,,,,,,,,,64,47328752,,59268823,-1,Hydrant,XRF,/data/d1/ts_archive/datasets,1234,S2Agri-34,20,34,9,200,0.0,entropy,8,24,0,0.001,PyTorch 2.9.0+cu128,100,0.5,8,0.1,False,13th Gen Intel(R) Core(TM) i9-13900K,0.01,65536,10,/data/d1/ts_archive/results/441869507881142858/6ed58eb87b244e73bed015163f70544f/artifacts,4,https://github.com/ANON2/TS_Archive.git,ANON1,skillful-mare-862,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,PROJECT,main.py,conda,local
ef06b9aa3a664cf48fa1c339abdf6b45,441869507881142858,FINISHED,/data/d1/ts_archive/results/441869507881142858/ef06b9aa3a664cf48fa1c339abdf6b45/artifacts,2025-12-30 15:06:23.777000+00:00,2025-12-30 19:34:14.823000+00:00,0.0050990646111257615,384.0,51155.0,2048.0,0.401831750357348,60661.51165646029,9719.0,0.3108489797626437,0.881744240117089,9719.0,0.8829125037326299,0.8901936247884734,275.78545659035444,3652029.392242608,0.881744240117089,2.3181879639382093e-05,15771.081986505538,36520.293922426084,157.71081986505538,48823.0,,,,,,,,,,,,,64,47372227,,59268823,-1,Hydra,XRF,/data/d1/ts_archive/datasets,1234,S2Agri-17,20,17,9,200,0.8,entropy,8,24,2,0.001,PyTorch 2.9.0+cu128,100,0.5,8,0.1,False,13th Gen Intel(R) Core(TM) i9-13900K,0.01,32,10,/data/d1/ts_archive/results/441869507881142858/ef06b9aa3a664cf48fa1c339abdf6b45/artifacts,,https://github.com/ANON2/TS_Archive.git,ANON1,rare-fish-297,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,PROJECT,main.py,conda,local
ff369e98243a453b851a007c1990d1f2,441869507881142858,FINISHED,/data/d1/ts_archive/results/441869507881142858/ff369e98243a453b851a007c1990d1f2/artifacts,2025-12-30 11:27:41.495000+00:00,2025-12-30 15:06:22.056000+00:00,0.01370316307704773,,207309.0,,0.5219308451549209,163020.99504975372,,0.3873619006338614,0.9150447741522029,48823.0,0.919796761746932,0.9276694785856484,690.0665575675666,2941762.3441187716,0.9150447741522029,5.8005378813197205e-05,12406.07546591945,29417.623441187716,124.0607546591945,,,,,,,,,,,,,,64,47372227,,59268823,-1,Hydra,XRF,/data/d1/ts_archive/datasets,1234,S2Agri-17,20,17,9,200,0.0,entropy,8,24,2,0.001,PyTorch 2.9.0+cu128,100,0.5,8,0.1,False,13th Gen Intel(R) Core(TM) i9-13900K,0.01,32,10,/data/d1/ts_archive/results/441869507881142858/ff369e98243a453b851a007c1990d1f2/artifacts,,https://github.com/ANON2/TS_Archive.git,ANON1,melodic-crane-79,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,PROJECT,main.py,conda,local
17a2e9614c8c41c28664b5a444a546e6,441869507881142858,FINISHED,/data/d1/ts_archive/results/441869507881142858/17a2e9614c8c41c28664b5a444a546e6/artifacts,2025-12-30 10:53:35.218000+00:00,2025-12-30 11:27:38.588000+00:00,0.004349497236998043,,1606905103.0,,0.29390827793142815,51744.211431681964,,0.32018791359153254,0.9365937954016427,8032535.0,0.9275317536084898,0.9363446609226482,307.76047756522894,239231.232091206,0.9365937954016427,2.5869625022588724e-05,1708.6560503393412,2392.31232091206,17.08656050339341,,2120.0,6919653.0,8032535.0,460.0,,,,,,,,,64,47372227,,59268823,-1,Quant,XRF,/data/d1/ts_archive/datasets,1234,S2Agri-17,20,17,9,200,0.8,entropy,8,24,2,0.001,PyTorch 2.9.0+cu128,100,0.5,8,0.1,False,13th Gen Intel(R) Core(TM) i9-13900K,0.01,65536,10,/data/d1/ts_archive/results/441869507881142858/17a2e9614c8c41c28664b5a444a546e6/artifacts,,https://github.com/ANON2/TS_Archive.git,ANON1,unruly-vole-642,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,PROJECT,main.py,conda,local
3645a4c357fe446cad6357e93db38ec3,441869507881142858,FINISHED,/data/d1/ts_archive/results/441869507881142858/3645a4c357fe446cad6357e93db38ec3/artifacts,2025-12-30 10:22:22.648000+00:00,2025-12-30 10:53:33.328000+00:00,0.008005614909072055,,1336470037.0,,0.29197014730457177,95239.56630480697,,0.3185961803785674,0.9372837406599334,6680363.0,0.9281912791091976,0.937179404196202,503.0178743600845,181036.5134906117,0.9372837406599334,4.2282504538280064e-05,1341.6741116251796,1810.365134906117,13.416741116251796,,,,,,,,,,,,,,64,47372227,,59268823,-1,Quant,XRF,/data/d1/ts_archive/datasets,1234,S2Agri-17,20,17,9,200,0.0,entropy,8,24,2,0.001,PyTorch 2.9.0+cu128,100,0.5,8,0.1,False,13th Gen Intel(R) Core(TM) i9-13900K,0.01,65536,10,/data/d1/ts_archive/results/441869507881142858/3645a4c357fe446cad6357e93db38ec3/artifacts,,https://github.com/ANON2/TS_Archive.git,ANON1,crawling-whale-835,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,PROJECT,main.py,conda,local
